   1.53859,   1.51425,   1.51424,   1.51424,   1.51291,   1.46469,   1.44071,   1.42463,   1.37325,   1.36130,   1.36130,   1.30411,   1.25378,   1.18888,   1.18066,   1.18066,   1.18066,   1.18066,   1.18066,   1.18066,   1.16773,   1.03411,   0.96004,   0.96004,   0.92345,   0.71424,   0.67655,   0.67655,   0.67655,   0.67655,   0.67655,   0.55082,   0.49757,   0.49757,   0.49757,   0.49757,   0.49757,   0.27987,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.21082,   0.00510,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.49757,   0.49758,   0.67572,   0.68359,   0.82831,   0.82831,   0.82831,   0.82831,   0.82831,   0.82839,   0.92146,   0.96004,   0.96004,   0.96059,   1.07517,   1.07643,   1.07644,   1.18254,   1.27505,   1.29197,   1.43467,   1.44540,   1.50716,   1.55841,   1.59929,   1.64687
   1.58692,   1.53567,   1.51425,   1.51424,   1.51424,   1.49985,   1.45235,   1.44069,   1.40919,   1.36332,   1.36130,   1.35358,   1.28241,   1.22967,   1.18098,   1.18066,   1.18066,   1.18066,   1.18066,   1.18066,   1.18066,   1.11080,   0.96293,   0.96004,   0.96004,   0.78435,   0.67662,   0.67655,   0.67655,   0.67655,   0.67655,   0.59856,   0.49764,   0.49757,   0.49757,   0.49757,   0.49757,   0.29737,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.19678,   0.00288,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00009,   0.27942,   0.27942,   0.27942,   0.27942,   0.28582,   0.49757,   0.53649,   0.67655,   0.79103,   0.82831,   0.82831,   0.82831,   0.82831,   0.82831,   0.87127,   0.96004,   0.96004,   0.96005,   1.03528,   1.07643,   1.07643,   1.14220,   1.26348,   1.27921,   1.40748,   1.44153,   1.49644,   1.55052,   1.59212,   1.64687,   1.65097
   1.61871,   1.58661,   1.53285,   1.51424,   1.51424,   1.51424,   1.48709,   1.44343,   1.44069,   1.39408,   1.36144,   1.36130,   1.33074,   1.26908,   1.20590,   1.18067,   1.18066,   1.18066,   1.18066,   1.18066,   1.18066,   1.16697,   1.04041,   0.96004,   0.96004,   0.88325,   0.68416,   0.67655,   0.67655,   0.67655,   0.67655,   0.64248,   0.50184,   0.49757,   0.49757,   0.49757,   0.49757,   0.35267,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.18295,   0.00163,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.15673,   0.27942,   0.27942,   0.27942,   0.27942,   0.49757,   0.49757,   0.65674,   0.68605,   0.82831,   0.82831,   0.82831,   0.82831,   0.82831,   0.83121,   0.94640,   0.96004,   0.96004,   0.99519,   1.07643,   1.07643,   1.10797,   1.24178,   1.27571,   1.38043,   1.44080,   1.48596,   1.54282,   1.58647,   1.64647,   1.64907,   1.69496
   1.67415,   1.61743,   1.58466,   1.53014,   1.51424,   1.51424,   1.51424,   1.47462,   1.44098,   1.42817,   1.37944,   1.36131,   1.36130,   1.30827,   1.24566,   1.18573,   1.18066,   1.18066,   1.18066,   1.18066,   1.18066,   1.18066,   1.11206,   0.96733,   0.96004,   0.94603,   0.73233,   0.67656,   0.67655,   0.67655,   0.67655,   0.67655,   0.53753,   0.49757,   0.49757,   0.49757,   0.49757,   0.40761,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.16935,   0.00093,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.27942,   0.27942,   0.27942,   0.27942,   0.27949,   0.49757,   0.52163,   0.67655,   0.79093,   0.82831,   0.82831,   0.82831,   0.82831,   0.82832,   0.89875,   0.96004,   0.96004,   0.96314,   1.07643,   1.07643,   1.08002,   1.22033,   1.27514,   1.35356,   1.44071,   1.47573,   1.53531,   1.58371,   1.63864,   1.64795,   1.69089,   1.70712
   1.71566,   1.67014,   1.61630,   1.58097,   1.52756,   1.51424,   1.51424,   1.50733,   1.46251,   1.44072,   1.41338,   1.36693,   1.36130,   1.35477,   1.28686,   1.22275,   1.18085,   1.18066,   1.18066,   1.18066,   1.18066,   1.18066,   1.16601,   1.04607,   0.96004,   0.96004,   0.82632,   0.67694,   0.67655,   0.67655,   0.67655,   0.67655,   0.58311,   0.49761,   0.49757,   0.49757,   0.49757,   0.45779,   0.27944,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.15599,   0.00054,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00122,   0.27942,   0.27942,   0.27942,   0.27942,   0.43480,   0.49757,   0.63839,   0.68870,   0.82831,   0.82831,   0.82831,   0.82831,   0.82831,   0.85111,   0.96004,   0.96004,   0.96006,   1.04345,   1.07643,   1.07646,   1.19197,   1.27507,   1.32703,   1.44069,   1.46576,   1.52810,   1.58295,   1.63104,   1.64736,   1.68692,   1.70712,   1.70712
   1.74370,   1.70974,   1.66538,   1.61523,   1.57737,   1.52512,   1.51424,   1.51424,   1.49509,   1.45118,   1.44069,   1.39900,   1.36193,   1.36130,   1.33310,   1.26077,   1.20039,   1.18067,   1.18066,   1.18066,   1.18066,   1.18066,   1.18066,   1.11312,   0.97375,   0.96004,   0.92173,   0.69579,   0.67655,   0.67655,   0.67655,   0.67655,   0.62531,   0.49962,   0.49757,   0.49757,   0.49757,   0.49757,   0.28046,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.14289,   0.00032,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.18527,   0.27942,   0.27942,   0.27942,   0.27942,   0.49757,   0.51001,   0.67655,   0.79035,   0.82831,   0.82831,   0.82831,   0.82831,   0.82873,   0.92333,   0.96004,   0.96004,   1.00561,   1.07643,   1.07643,   1.14461,   1.27102,   1.30255,   1.43304,   1.45618,   1.52082,   1.57862,   1.62365,   1.64708,   1.68306,   1.70712,   1.70712,   1.70712
   1.76395,   1.74086,   1.70358,   1.66009,   1.61419,   1.57385,   1.52288,   1.51424,   1.51424,   1.48316,   1.44327,   1.43093,   1.38501,   1.36135,   1.36130,   1.31184,   1.23798,   1.18368,   1.18066,   1.18066,   1.18066,   1.18066,   1.18066,   1.16485,   1.05112,   0.96005,   0.96004,   0.77102,   0.67657,   0.67655,   0.67655,   0.67655,   0.66409,   0.52587,   0.49757,   0.49757,   0.49757,   0.49757,   0.30236,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.13006,   0.00019,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.27942,   0.27942,   0.27942,   0.27942,   0.36848,   0.49757,   0.62073,   0.69143,   0.82831,   0.82831,   0.82831,   0.82831,   0.82831,   0.87762,   0.96004,   0.96004,   0.97006,   1.07643,   1.07643,   1.10993,   1.25071,   1.28652,   1.40785,   1.44772,   1.50628,   1.57106,   1.61646,   1.64697,   1.67929,   1.70712,   1.70712,   1.70712,   1.71212
   1.76395,   1.76395,   1.73810,   1.69788,   1.65498,   1.61318,   1.57041,   1.52089,   1.51424,   1.51347,   1.47157,   1.44101,   1.41681,   1.37197,   1.36130,   1.35538,   1.28896,   1.21631,   1.18078,   1.18066,   1.18066,   1.18066,   1.18066,   1.18066,   1.11397,   0.98086,   0.96004,   0.87379,   0.67863,   0.67655,   0.67655,   0.67655,   0.67655,   0.56862,   0.49759,   0.49757,   0.49757,   0.49757,   0.35331,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.11754,   0.00012,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00938,   0.27942,   0.27942,   0.27942,   0.27942,   0.49757,   0.50292,   0.67655,   0.78947,   0.82831,   0.82831,   0.82831,   0.82831,   0.83607,   0.94518,   0.96004,   0.96020,   1.05019,   1.07643,   1.08215,   1.23071,   1.27852,   1.38292,   1.44258,   1.49449,   1.56370,   1.60948,   1.64691,   1.67563,   1.70712,   1.70712,   1.70712,   1.71368,   1.74777
   1.77559,   1.76395,   1.76377,   1.73542,   1.69265,   1.65015,   1.61218,   1.56703,   1.51918,   1.51424,   1.50174,   1.46036,   1.44073,   1.40307,   1.36348,   1.36130,   1.33486,   1.25366,   1.19553,   1.18067,   1.18066,   1.18066,   1.18066,   1.18066,   1.16350,   1.05562,   0.96005,   0.94126,   0.72183,   0.67655,   0.67655,   0.67655,   0.67655,   0.60899,   0.49860,   0.49757,   0.49757,   0.49757,   0.40279,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.10539,   0.00008,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.20868,   0.27942,   0.27942,   0.27942,   0.30560,   0.49757,   0.60375,   0.69396,   0.82831,   0.82831,   0.82831,   0.82831,   0.82838,   0.90171,   0.96004,   0.96004,   1.01457,   1.07643,   1.07652,   1.20032,   1.27574,   1.35829,   1.44104,   1.48441,   1.55652,   1.60273,   1.64689,   1.67210,   1.70712,   1.70712,   1.70712,   1.71534,   1.74892,   1.76395
   1.81947,   1.77579,   1.76395,   1.76064,   1.73282,   1.68787,   1.64571,   1.61119,   1.56374,   1.51780,   1.51424,   1.49033,   1.45007,   1.43287,   1.38978,   1.36152,   1.36130,   1.31479,   1.23077,   1.18247,   1.18066,   1.18066,   1.18066,   1.18066,   1.18066,   1.11462,   0.98777,   0.96004,   0.82215,   0.67668,   0.67655,   0.67655,   0.67655,   0.64608,   0.51626,   0.49757,   0.49757,   0.49757,   0.44802,   0.27948,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27942,   0.27669,   0.09358,   0.00005,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.27942,   0.27942,   0.27942,   0.27942,   0.49757,   0.49965,   0.67656,   0.78827,   0.82831,   0.82831,   0.82831,   0.82831,   0.85837,   0.96004,   0.96004,   0.97963,   1.07643,   1.07643,   1.15251,   1.27517,   1.33408,   1.44075,   1.47503,   1.54953,   1.59629,   1.64688,   1.66868,   1.70712,   1.70712,   1.70713,   1.71701,   1.74998,   1.76395,   1.76518
